order_id,order_amount,delivery_latitude,delivery_longitude,order_date
ord-35555,32.4,51.573,-0.085,15/11/2016
ord-19542,41.88,52.476,-2.002,27/11/2016
ord-38053,32.85,51.573,-0.408,18/11/2016
ord-68011,26.4,53.409,-3.022,22/11/2016
ord-67454,28.43,53.966,-1.119,30/11/2016
ord-70072,39.23,51.094,-1.257,26/11/2016
ord-84605,39.24,51.535,-0.388,19/11/2016
ord-54516,35.58,52.475,-2.068,29/11/2016
ord-09630,37.44,51.448,0.3189,29/11/2016
ord-83136,38.09,51.63,-0.061,19/11/2016
ord-69409,27.82,51.39,-0.075,05/11/2016
ord-17980,32.11,51.473,0.3221,19/11/2016
ord-53876,27.59,51.525,0.0413,03/11/2016
ord-03551,41.54,51.512,-0.31,12/11/2016
ord-84939,24.95,51.476,-0.09,19/11/2016
ord-18557,33.04,53.868,-1.916,03/11/2016
ord-18557,19.65,53.868,-1.916,15/11/2016
ord-22348,22.98,51.518,-0.358,18/11/2016
ord-41740,111.4,53.516,-2.206,19/11/2016
ord-61918,30.23,51.555,-0.001,17/11/2016
ord-16138,63.08,51.536,0.0794,04/11/2016
ord-51672,40.13,51.537,-0.096,01/11/2016
ord-76537,19.85,53.745,-1.552,29/11/2016
ord-30932,19.17,50.911,-1.41,19/11/2016
ord-21898,19.2,52.466,-2.039,18/11/2016
ord-46282,6.82,52.64,-1.124,30/11/2016
ord-82201,29.18,53.55,-0.096,09/11/2016
ord-73532,44.06,53.306,-2.97,02/11/2016
ord-99425,32.65,52.59,-2.134,02/11/2016
ord-18388,34.72,51.59,-0.059,18/11/2016
ord-40893,69.63,51.479,-0.016,29/11/2016
ord-14604,40.91,51.468,-0.198,07/11/2016
ord-96219,46.83,51.798,-0.816,17/11/2016
ord-56566,34.94,53.618,-2.128,08/11/2016
ord-50838,36.5,51.53,0.0834,24/11/2016
ord-05327,21.31,52.511,-0.701,17/11/2016
ord-57337,27.02,51.804,-0.816,17/11/2016
ord-59786,34.08,51.512,-0.248,19/11/2016
ord-73666,40.98,51.518,0.0549,15/11/2016
ord-49422,32.98,54.989,-1.684,11/11/2016
ord-16687,49.99,52.139,-0.468,24/11/2016
ord-55359,25.94,51.489,0.0675,02/11/2016
ord-93257,44.33,51.545,0.1513,02/11/2016
ord-81616,17.4,52.244,-0.873,01/11/2016
ord-83502,58.37,51.365,-0.103,05/11/2016
ord-05958,38.13,51.556,-0.072,17/11/2016
ord-01858,31.59,51.49,-0.539,12/11/2016
ord-39323,18.44,52.405,-1.532,09/11/2016
ord-20556,35.8,53.466,-2.166,25/11/2016
ord-73827,27.63,51.533,-0.243,08/11/2016
ord-86668,63.92,51.508,0.042,03/11/2016
ord-35963,22.13,51.374,-0.103,26/11/2016
ord-73352,52.13,51.46,-0.091,16/11/2016
ord-80053,25.53,53.691,-2.459,02/11/2016
ord-48068,77.76,52.545,-0.221,18/11/2016
ord-51643,33.65,51.804,-0.816,17/11/2016
ord-39188,42.96,51.536,-0.314,02/11/2016
ord-03632,17.42,51.412,-0.123,16/11/2016
ord-33171,80.71,53.466,-2.166,19/11/2016
ord-33171,48.41,53.466,-2.166,08/11/2016
ord-00669,1.43,51.471,-0.355,05/11/2016
ord-36306,22.61,51.798,-0.816,17/11/2016
ord-96925,40.44,51.53,-0.23,18/11/2016
ord-46577,24.71,52.262,-0.84,26/11/2016
ord-59425,74.37,51.537,-0.284,14/11/2016
ord-89632,37,51.56,0.014,18/11/2016
ord-97502,38.16,51.804,-0.825,17/11/2016
ord-22443,24.93,52.636,-1.139,17/11/2016
ord-28767,3.98,51.54,0.0109,15/11/2016
ord-66665,28.02,51.512,-0.248,29/11/2016
ord-10444,16.54,51.541,-2.407,17/11/2016
ord-85007,58.92,51.506,0.1124,17/11/2016
ord-52588,30.42,51.12,-1.325,05/11/2016
ord-13129,27.26,51.518,-0.463,12/11/2016
ord-44013,29.52,51.538,-0.096,19/11/2016
ord-09049,45.86,52.65,-1.127,24/11/2016
ord-06154,31.28,53.549,-1.139,22/11/2016
ord-58969,40.45,51.798,-0.816,17/11/2016
ord-26364,26.96,51.539,0.1046,17/11/2016
ord-18461,38.04,51.446,0.011,17/11/2016
ord-90827,32.77,52.996,-1.143,25/11/2016
ord-28217,25.56,51.503,-0.38,19/11/2016
ord-94243,34.23,51.518,-0.17,03/11/2016
ord-61143,46.15,53.783,-2.237,09/11/2016
ord-64954,30.65,52.084,1.1299,17/11/2016
ord-15196,95.92,51.52,-0.029,22/11/2016
ord-37133,27.23,51.573,-0.408,18/11/2016
ord-69830,40.07,51.579,-0.21,04/11/2016
ord-26005,57.91,51.503,0.0995,14/11/2016
ord-84587,21.59,51.804,-0.816,17/11/2016
ord-63281,34.96,52.658,-1.15,10/11/2016
ord-83574,35.07,51.804,-0.816,17/11/2016
ord-94298,21.79,55.942,-3.215,15/11/2016
ord-14700,23.08,52.409,-1.485,04/11/2016
ord-26126,28.81,55.879,-3.34,02/11/2016
ord-86888,23.13,51.536,-0.001,02/11/2016
ord-58833,28.68,52.142,-0.454,02/11/2016
ord-92972,50.28,51.506,0.1113,21/11/2016
ord-58282,15.74,52.758,-1.207,28/11/2016
ord-92972,18.54,51.506,0.1113,23/11/2016
ord-29620,24.87,51.444,-0.388,03/11/2016
ord-51338,28.36,51.536,0.0476,19/11/2016
ord-79078,16.94,51.28,1.1048,29/11/2016
ord-07358,34.07,51.463,-0.103,05/11/2016
ord-69614,46.92,51.601,-0.08,10/11/2016
ord-56972,23.39,52.488,-1.893,05/11/2016
ord-56473,10.62,51.507,-0.585,09/11/2016
ord-18642,59.29,51.562,-0.078,25/11/2016
ord-76912,25.49,53.831,-1.77,01/11/2016
ord-20677,124.27,50.75,-1.832,18/11/2016
ord-42510,23.79,52.496,-0.687,17/11/2016
ord-99507,20.61,51.39,-0.075,08/11/2016
ord-47344,17.53,53.51,-2.215,16/11/2016
ord-27745,48.87,53.489,-2.239,24/11/2016
ord-86663,2.54,51.471,-0.355,01/11/2016
ord-24531,8.62,53.464,-2.207,30/11/2016
ord-78674,37.38,51.601,0.0546,05/11/2016
ord-63379,90.49,51.569,-0.421,18/11/2016
ord-74569,26.43,51.571,-0.375,04/11/2016
ord-01822,50.39,51.549,0.0114,04/11/2016
ord-68028,51.39,51.56,0.014,18/11/2016
ord-70639,25.27,51.804,-0.816,17/11/2016
ord-65268,23.27,51.485,0.2321,05/11/2016
ord-97136,26.3,51.561,0.1199,16/11/2016
ord-36839,24.99,53.814,-1.555,21/11/2016
ord-92252,19.54,53.64,-1.798,27/11/2016
ord-64463,17.17,54.018,-1.058,29/11/2016
ord-87830,31.45,52.97,-1.17,17/11/2016
ord-45671,50.29,51.558,-0.216,22/11/2016
ord-59214,10.08,51.645,-0.047,16/11/2016
ord-03388,24.57,51.804,-0.816,17/11/2016
ord-67885,37.69,51.573,-0.085,15/11/2016
ord-35170,28.27,51.507,-0.353,27/11/2016
ord-73089,19.46,52.658,1.256,17/11/2016
ord-36371,16.04,52.238,-0.884,02/11/2016
ord-75052,36.19,51.465,-0.13,19/11/2016
ord-07626,71.43,52.96,-1.148,23/11/2016
ord-55602,20.99,52.993,-1.311,19/11/2016
ord-31831,13.14,51.561,-0.254,12/11/2016
ord-64549,22.13,51.814,-0.824,17/11/2016
ord-88217,26.35,51.391,-0.403,05/11/2016
ord-47231,81.49,53.618,-2.128,05/11/2016
ord-70601,74.04,51.712,-0.616,05/11/2016
ord-34469,43.47,51.509,0.1256,05/11/2016
ord-12333,35.2,52.993,-1.311,19/11/2016
ord-26998,38.4,51.601,-0.08,04/11/2016
ord-14796,38.95,51.479,-0.41,03/11/2016
ord-42422,14.27,51.814,-0.824,17/11/2016
ord-52842,20.05,51.345,0.5304,05/11/2016
ord-04061,21.06,51.798,-0.816,17/11/2016
ord-60695,53.07,51.492,-0.267,24/11/2016
ord-88142,26.84,51.804,-0.816,17/11/2016
ord-81069,26.92,51.814,-0.824,17/11/2016
ord-36582,20.54,52.552,-1.138,18/11/2016
ord-71720,8.81,51.54,0.1658,22/11/2016
ord-82779,33.92,53.504,-2.17,22/11/2016
ord-57075,23.62,53.803,-1.539,26/11/2016
ord-47872,26.95,51.122,-2.746,23/11/2016
ord-30854,36.06,51.517,-0.293,12/11/2016
ord-11492,49.98,51.461,-0.041,01/11/2016
ord-11492,19.92,51.461,-0.041,13/11/2016
ord-24808,17.4,51.28,1.109,02/11/2016
ord-22655,19.94,52.387,-1.247,03/11/2016
ord-61613,22.14,51.548,0.1187,15/11/2016
ord-50666,14.05,53.728,-1.405,27/11/2016
ord-82278,28.9,51.486,0.168,05/11/2016
ord-77376,21.11,51.573,-0.408,18/11/2016
ord-89730,15.73,51.605,-0.111,12/11/2016
ord-91361,29.91,51.573,-0.408,18/11/2016
ord-12623,92.56,53.607,-2.155,22/11/2016
ord-77275,34.38,51.567,0.4598,18/11/2016
ord-20759,24.8,52.79,1.2313,19/11/2016
ord-30518,24.16,56.196,-3.166,26/11/2016
ord-60695,27.4,51.441,0.2142,12/11/2016
ord-26847,26.22,51.804,-0.816,17/11/2016
ord-48541,94.7,52.637,-1.148,22/11/2016
ord-37958,19.63,53.5,-2.08,10/11/2016
ord-20203,26.32,51.804,-0.825,17/11/2016
ord-87061,21.51,52.068,1.127,13/11/2016
ord-74062,28.56,51.442,-0.11,22/11/2016
ord-02708,63.28,53.456,-2.225,04/11/2016
ord-67415,44.7,51.442,-0.11,22/11/2016
ord-14281,22.03,51.549,-0.275,22/11/2016
ord-39578,16.89,51.804,-0.816,17/11/2016
ord-77371,19.5,54.541,-1.215,02/11/2016
ord-32367,89.82,51.55,-0.208,18/11/2016
ord-98611,14.78,51.403,-0.149,18/11/2016
ord-59573,42.25,51.573,-0.408,18/11/2016
ord-37298,19.25,51.798,-0.816,17/11/2016
ord-90744,38.99,51.396,-0.118,03/11/2016
ord-87690,20.82,53.523,-2.114,02/11/2016
ord-19635,75.48,51.379,-0.098,01/11/2016
ord-84684,26.61,51.798,-0.816,17/11/2016
ord-25687,31.83,51.439,-0.064,29/11/2016
ord-25357,42.32,51.489,-0.04,17/11/2016
ord-52475,51.02,51.52,-0.345,12/11/2016
ord-27903,40.98,51.526,-0.015,17/11/2016
ord-72770,47.15,51.508,-0.013,04/11/2016
ord-70251,84.43,51.48,0.0665,22/11/2016
ord-14930,20.88,51.814,-0.824,17/11/2016
ord-14522,53.26,51.577,0.1195,24/11/2016
ord-12063,29.63,52.482,-1.882,03/11/2016
ord-43022,60.68,53.81,-1.617,02/11/2016
ord-79134,73.59,53.639,-2.125,22/11/2016
ord-61798,48.09,51.876,0.9466,24/11/2016
ord-77022,21.41,51.798,-0.816,17/11/2016
ord-01382,29.4,54.018,-1.058,13/11/2016
ord-12672,35.87,51.472,-0.399,22/11/2016
ord-05441,23.35,52.452,-1.887,02/11/2016
ord-07194,35.26,53.767,-2.479,22/11/2016
ord-30360,38.93,51.475,-0.02,17/11/2016
ord-14509,27.16,52.633,-1.138,26/11/2016
ord-03672,22.8,55.848,-4.227,12/11/2016
ord-24090,22.25,51.565,-0.073,17/11/2016
ord-01714,19.32,51.529,-0.131,01/11/2016
ord-72544,45.11,51.522,-0.01,17/11/2016
ord-37578,28.07,51.509,-0.384,18/11/2016
ord-62587,21.95,52.535,-1.379,29/11/2016
ord-30561,42.12,51.534,-0.392,05/11/2016
ord-04519,20.64,53.447,-2.969,23/11/2016
ord-88247,31.81,51.375,-0.169,29/11/2016
ord-70686,43.79,51.12,-1.325,05/11/2016
ord-69772,29.09,52.993,-1.311,17/11/2016
ord-37383,29.84,52.634,-1.126,14/11/2016
ord-37815,30.08,52.635,-1.102,09/11/2016
ord-30593,48.06,51.886,-2.11,03/11/2016
ord-77509,49.1,51.437,-0.133,03/11/2016
ord-69328,75.37,52.486,-1.944,30/11/2016
ord-22003,13.73,51.514,-0.202,22/11/2016
ord-89410,44.75,53.757,-2.358,17/11/2016
ord-43619,21.43,51.555,-1.779,14/11/2016
ord-25707,52.39,51.46,-0.091,11/11/2016
ord-99808,42.44,51.814,-0.824,17/11/2016
ord-99092,37.98,53.781,-2.233,04/11/2016
ord-58027,20.69,55.828,-4.234,17/11/2016
ord-38939,30.35,51.573,-0.085,29/11/2016
ord-43507,39.57,51.573,-0.408,18/11/2016
ord-02934,34.88,51.552,0.0572,22/11/2016
ord-99725,20.55,51.391,-0.403,05/11/2016
ord-94333,37.28,51.592,-2.985,26/11/2016
ord-00426,36.91,51.798,-0.816,17/11/2016
ord-06360,42.58,51.453,-0.249,11/11/2016
ord-28457,40.1,51.41,-0.158,03/11/2016
ord-28457,40.78,51.41,-0.158,03/11/2016
ord-84613,25.13,51.48,-0.21,26/11/2016
ord-34763,17.92,51.614,0.0921,17/11/2016
ord-31208,13.39,51.575,-0.085,21/11/2016
ord-98293,24.14,51.391,-0.095,22/11/2016
ord-83359,56.79,51.483,-0.219,08/11/2016
ord-29773,62.12,52.452,-1.73,10/11/2016
ord-71593,14.86,55.862,-4.219,17/11/2016
ord-43966,49.16,51.56,0.014,18/11/2016
ord-21057,20.01,52.402,-0.72,28/11/2016
ord-24150,25.8,51.549,-0.275,22/11/2016
ord-34957,21.62,51.573,-0.085,15/11/2016
ord-54868,24.1,52.993,-1.311,17/11/2016
ord-33727,15.03,53.622,-1.871,27/11/2016
ord-85573,2.28,51.51,-0.375,22/11/2016
ord-39563,22.67,51.521,0.0245,14/11/2016
ord-39563,19.39,51.521,0.0245,01/11/2016
ord-75091,53.01,53.456,-2.215,02/11/2016
ord-91112,38.11,50.49,-3.539,19/11/2016
ord-44971,32.95,51.587,-0.023,17/11/2016
ord-44524,33.86,54.018,-1.058,16/11/2016
ord-34717,18.59,51.814,-0.824,17/11/2016
ord-95633,18.57,53.441,-2.93,04/11/2016
ord-99998,31.31,53.003,-1.203,17/11/2016
ord-69603,29.33,53.476,-2.281,10/11/2016
ord-53324,60.12,53.76,-0.345,25/11/2016
ord-18902,78.96,51.63,-0.062,05/11/2016
ord-30233,28.44,54.981,-1.393,09/11/2016
ord-25859,48.54,54.57,-1.208,10/11/2016
ord-54401,34.67,51.404,-0.108,22/11/2016
ord-53080,22.66,51.542,-0.145,02/11/2016
ord-75608,19.04,52.689,1.2148,01/11/2016
ord-56147,40.55,51.509,0.1256,01/11/2016
ord-96742,18.21,51.398,-0.096,16/11/2016
ord-76095,32.77,53.687,-1.324,19/11/2016
ord-64539,24.9,51.544,-0.207,16/11/2016
ord-05901,21.74,51.566,-0.129,01/11/2016
ord-18240,34.07,51.552,-0.368,05/11/2016
ord-11690,25.86,51.545,0.0186,24/11/2016
ord-36107,29.33,51.489,-0.035,09/11/2016
ord-36107,22.47,51.489,-0.035,23/11/2016
ord-66397,29.11,51.478,-0.407,02/11/2016
ord-96741,14.43,53.963,-1.068,29/11/2016
ord-84645,38.85,51.804,-0.816,17/11/2016
ord-19102,120.33,52.472,-1.899,14/11/2016
ord-09369,1.55,51.47,-0.353,03/11/2016
ord-49760,27.53,53.796,-1.764,05/11/2016
ord-49760,18.65,53.796,-1.764,18/11/2016
ord-19275,65.78,51.548,-0.117,03/11/2016
ord-53729,21.03,53.532,-2.654,27/11/2016
ord-22609,26.39,51.441,-0.543,05/11/2016
ord-50355,31.01,51.12,-1.325,05/11/2016
ord-67316,52.95,51.48,0.0297,18/11/2016
ord-67275,42.52,51.57,-0.36,04/11/2016
ord-84679,63.99,51.489,-0.035,05/11/2016
ord-60939,30.05,53.741,-2.445,17/11/2016
ord-40523,70.06,51.474,-0.021,22/11/2016
ord-82029,71.53,51.52,-0.051,03/11/2016
ord-20108,27.52,53.26,-2.123,17/11/2016
ord-33694,31.5,52.504,-1.887,27/11/2016
ord-37082,50.72,53.741,-2.445,06/11/2016
ord-02428,33.88,50.911,-1.41,19/11/2016
ord-13547,57.57,51.404,-0.135,16/11/2016
ord-04684,26.36,52.452,-1.887,29/11/2016
ord-93069,15.99,51.767,-0.249,19/11/2016
ord-64960,30.12,51.597,0.2393,05/11/2016
ord-92799,35.07,52.586,-2.132,27/11/2016
ord-85724,75.8,51.555,-1.779,23/11/2016
ord-49197,40.53,52.462,1.7323,27/11/2016
ord-75240,36.09,51.605,-0.058,05/11/2016
ord-96282,27.52,52.97,-1.143,19/11/2016
ord-55962,47.73,55.976,-3.178,18/11/2016
ord-55962,24.38,55.976,-3.178,02/11/2016
ord-84058,26.22,52.553,-2.03,17/11/2016
ord-85543,30.87,53.791,-1.431,03/11/2016
ord-89276,31.45,53.765,-0.346,29/11/2016
ord-32036,103.55,51.721,-0.026,26/11/2016
ord-74058,41.07,51.814,-0.824,17/11/2016
ord-38046,16.74,51.391,-0.095,22/11/2016
ord-10151,35.7,51.532,0.043,24/11/2016
ord-37715,6.92,52.975,-1.309,17/11/2016
ord-27948,32.21,51.527,-0.11,11/11/2016
ord-63878,41.72,51.365,0.6063,23/11/2016
ord-12299,22.95,51.53,-2.586,19/11/2016
ord-09824,27.63,55.633,-4.625,29/11/2016
ord-82842,35.75,51.532,-0.076,03/11/2016
ord-79162,29.36,52.633,-1.138,30/11/2016
ord-43761,35.1,52.478,-1.923,22/11/2016
ord-63318,65.02,51.508,0.0147,17/11/2016
ord-14985,26.96,52.921,-0.625,09/11/2016
ord-05578,35.32,53.769,-2.471,15/11/2016
ord-79033,22.39,53.532,-2.489,19/11/2016
ord-71908,24.87,51.646,-0.034,27/11/2016
ord-49505,26.9,51.82,-0.822,17/11/2016
ord-78826,17.7,53.606,-2.158,24/11/2016
ord-04459,37.42,51.628,0.003,29/11/2016
ord-73512,29.61,52.974,-1.161,21/11/2016
ord-55825,47.82,51.488,0.1165,09/11/2016
ord-64537,19.39,52.456,-1.908,25/11/2016
ord-01029,22.53,54.981,-1.393,09/11/2016
ord-95361,27.49,53.46,-2.215,17/11/2016
ord-42905,34.27,51.51,-0.131,03/11/2016
ord-42905,34.04,51.51,-0.131,03/11/2016
ord-70559,44.68,51.511,-0.321,16/11/2016
ord-19436,79.65,51.539,-0.065,03/11/2016
ord-19436,82.19,51.539,-0.065,03/11/2016
ord-70737,51.24,50.396,-4.182,03/11/2016
ord-70737,51.24,50.396,-4.182,03/11/2016
ord-80873,16.98,52.689,1.2148,19/11/2016
ord-98160,23.21,52.599,-1.614,25/11/2016
ord-71875,28.77,51.522,-0.386,02/11/2016
ord-01752,26.65,53.55,-0.096,09/11/2016
ord-02722,72.91,53.771,-1.585,17/11/2016
ord-30980,31.64,50.625,-3.378,24/11/2016
ord-22769,17.22,51.791,1.1541,10/11/2016
ord-03749,36.96,51.43,-0.116,17/11/2016
ord-37277,74.43,51.465,-0.196,05/11/2016
ord-28068,45.4,51.28,1.1048,17/11/2016
ord-21709,69.36,53.533,-2.573,11/11/2016
ord-77512,29.23,51.28,1.1059,16/11/2016
ord-77512,21.59,51.28,1.1059,24/11/2016
ord-10916,41.74,53.484,-2.277,17/11/2016
ord-14638,95.19,53.741,-0.378,29/11/2016
ord-26830,40.15,51.55,-0.298,06/11/2016
ord-99278,24.5,53.635,-1.792,28/11/2016
ord-42244,35.65,51.571,-0.008,20/11/2016
ord-43835,27.59,52.498,-1.809,22/11/2016
ord-96061,20.67,51.524,0.022,28/11/2016
ord-41114,17.45,51.39,-0.075,05/11/2016
ord-66794,15.76,53.742,-2.458,01/11/2016
ord-27233,21.1,55.076,-1.577,03/11/2016
ord-27233,13.39,55.076,-1.577,07/11/2016
ord-67613,22.99,50.625,-3.378,24/11/2016
ord-64169,56.13,51.389,-0.276,17/11/2016
ord-75871,31.83,50.843,-0.194,30/11/2016
ord-64468,18.27,54.785,-1.34,11/11/2016
ord-96159,30.98,52.475,-2.068,17/11/2016
ord-10197,19.01,51.804,-0.816,17/11/2016
